Day,Month,Year,Region,Zone,Sales,Calender_Year
12,4,2017-18,Hyderabad,Hyderabad,117.6,2018
12,4,2017-18,Hyderabad,Shahdadpur,117.6,2018
13,4,2017-18,Hyderabad,Badin,117.6,2018
16,4,2017-18,Sukkur,Jacobabad,117.6,2018
16,4,2017-18,Sukkur,Nawab Shah,117.6,2018
16,4,2017-18,Karachi,Karachi South,117.6,2018
16,4,2017-18,Hyderabad,Mirpur Khas,117.6,2018
16,4,2017-18,Karachi,Karachi East,117.6,2018
16,4,2017-18,Karachi,Karachi North,117.6,2018
17,4,2017-18,Sukkur,Nawab Shah,117.6,2018
17,4,2017-18,Hyderabad,Badin,117.6,2018
18,4,2017-18,Hyderabad,Mirpur Khas,117.6,2018
18,4,2017-18,Hyderabad,Mirpur Khas,117.6,2018
18,4,2017-18,Hyderabad,Shahdadpur,117.6,2018
19,4,2017-18,Hyderabad,Badin,117.6,2018
20,4,2017-18,Sukkur,Sukkur,117.6,2018
20,4,2017-18,Sukkur,Sukkur,117.6,2018
20,4,2017-18,Sukkur,Nawab Shah,117.6,2018
23,4,2017-18,Hyderabad,Shahdadpur,117.6,2018
23,4,2017-18,Karachi,Karachi East,117.6,2018
23,4,2017-18,Sukkur,Nawab Shah,117.6,2018
23,4,2017-18,Sukkur,Nawab Shah,117.6,2018
23,4,2017-18,Sukkur,Nawab Shah,117.6,2018
23,4,2017-18,Sukkur,Larkana,117.6,2018
23,4,2017-18,Sukkur,Larkana,117.6,2018
23,4,2017-18,Sukkur,Larkana,117.6,2018
24,4,2017-18,Hyderabad,Badin,117.6,2018
24,4,2017-18,Hyderabad,Badin,117.6,2018
24,4,2017-18,Sukkur,Larkana,117.6,2018
24,4,2017-18,Hyderabad,Mirpur Khas,117.6,2018
25,4,2017-18,Hyderabad,Shahdadpur,117.6,2018
25,4,2017-18,Sukkur,Jacobabad,117.6,2018
25,4,2017-18,Sukkur,Larkana,117.6,2018
26,4,2017-18,Hyderabad,Hyderabad,117.6,2018
26,4,2017-18,Sukkur,Sukkur,117.6,2018
26,4,2017-18,Hyderabad,Badin,117.6,2018
26,4,2017-18,Sukkur,Nawab Shah,117.6,2018
26,4,2017-18,Sukkur,Nawab Shah,117.6,2018
26,4,2017-18,Sukkur,Nawab Shah,117.6,2018
26,4,2017-18,Sukkur,Larkana,117.6,2018
27,4,2017-18,Sukkur,Larkana,117.6,2018
27,4,2017-18,Hyderabad,Mirpur Khas,117.6,2018
27,4,2017-18,Karachi,Karachi East,117.6,2018
27,4,2017-18,Karachi,Karachi West,117.6,2018
28,4,2017-18,Sukkur,Larkana,117.6,2018
28,4,2017-18,Sukkur,Sukkur,117.6,2018
28,4,2017-18,Karachi,Karachi East,117.6,2018
30,4,2017-18,Hyderabad,Badin,117.6,2018
30,4,2017-18,Sukkur,Nawab Shah,117.6,2018
30,4,2017-18,Hyderabad,Shahdadpur,117.6,2018
30,4,2017-18,Karachi,Karachi East,117.6,2018
6,4,2017-18,Hyderabad,Badin,129.36,2018
13,4,2017-18,Sukkur,Sukkur,129.36,2018
16,4,2017-18,Sukkur,Sukkur,129.36,2018
23,4,2017-18,Karachi,Karachi East,129.36,2018
28,4,2017-18,Sukkur,Nawab Shah,129.36,2018
30,4,2017-18,Hyderabad,Shahdadpur,129.36,2018
4,4,2017-18,Sukkur,Jacobabad,141.12,2018
10,4,2017-18,Karachi,Karachi East,141.12,2018
10,4,2017-18,Sukkur,Jacobabad,141.12,2018
13,4,2017-18,Sukkur,Jacobabad,141.12,2018
18,4,2017-18,Sukkur,Larkana,141.12,2018
20,4,2017-18,Hyderabad,Shahdadpur,141.12,2018
25,4,2017-18,Sukkur,Larkana,141.12,2018
25,4,2017-18,Sukkur,Jacobabad,141.12,2018
12,4,2017-18,Sukkur,Nawab Shah,152.88,2018
20,4,2017-18,Karachi,Karachi East,152.88,2018
24,4,2017-18,Hyderabad,Mirpur Khas,152.88,2018
5,4,2017-18,Sukkur,Sukkur,164.64,2018
6,4,2017-18,Sukkur,Larkana,164.64,2018
6,4,2017-18,Sukkur,Larkana,164.64,2018
9,4,2017-18,Sukkur,Larkana,164.64,2018
9,4,2017-18,Sukkur,Sukkur,164.64,2018
11,4,2017-18,Sukkur,Sukkur,164.64,2018
12,4,2017-18,Sukkur,Nawab Shah,164.64,2018
13,4,2017-18,Hyderabad,Badin,164.64,2018
16,4,2017-18,Sukkur,Larkana,164.64,2018
16,4,2017-18,Hyderabad,Badin,164.64,2018
26,4,2017-18,Sukkur,Sukkur,164.64,2018
28,4,2017-18,Sukkur,Nawab Shah,164.64,2018
30,4,2017-18,Sukkur,Nawab Shah,164.64,2018
20,4,2017-18,Hyderabad,Badin,176.4,2018
5,4,2017-18,Sukkur,Nawab Shah,176.4,2018
5,4,2017-18,Hyderabad,Shahdadpur,176.4,2018
9,4,2017-18,Hyderabad,Badin,176.4,2018
10,4,2017-18,Sukkur,Sukkur,176.4,2018
10,4,2017-18,Hyderabad,Badin,176.4,2018
12,4,2017-18,Hyderabad,Mirpur Khas,176.4,2018
12,4,2017-18,Sukkur,Jacobabad,176.4,2018
12,4,2017-18,Karachi,Karachi West,176.4,2018
13,4,2017-18,Sukkur,Sukkur,176.4,2018
13,4,2017-18,Hyderabad,Mirpur Khas,176.4,2018
13,4,2017-18,Hyderabad,Mirpur Khas,176.4,2018
16,4,2017-18,Hyderabad,Badin,176.4,2018
16,4,2017-18,Hyderabad,Mirpur Khas,176.4,2018
16,4,2017-18,Hyderabad,Mirpur Khas,176.4,2018
16,4,2017-18,Hyderabad,Badin,176.4,2018
16,4,2017-18,Sukkur,Sukkur,176.4,2018
17,4,2017-18,Hyderabad,Badin,176.4,2018
17,4,2017-18,Hyderabad,Badin,176.4,2018
18,4,2017-18,Sukkur,Nawab Shah,176.4,2018
18,4,2017-18,Sukkur,Jacobabad,176.4,2018
19,4,2017-18,Hyderabad,Hyderabad,176.4,2018
20,4,2017-18,Sukkur,Jacobabad,176.4,2018
24,4,2017-18,Hyderabad,Shahdadpur,176.4,2018
24,4,2017-18,Hyderabad,Hyderabad,176.4,2018
24,4,2017-18,Hyderabad,Badin,176.4,2018
25,4,2017-18,Sukkur,Jacobabad,176.4,2018
25,4,2017-18,Sukkur,Jacobabad,176.4,2018
25,4,2017-18,Hyderabad,Badin,176.4,2018
25,4,2017-18,Hyderabad,Badin,176.4,2018
25,4,2017-18,Sukkur,Larkana,176.4,2018
26,4,2017-18,Sukkur,Jacobabad,176.4,2018
26,4,2017-18,Sukkur,Jacobabad,176.4,2018
26,4,2017-18,Hyderabad,Shahdadpur,176.4,2018
26,4,2017-18,Hyderabad,Badin,176.4,2018
27,4,2017-18,Hyderabad,Badin,176.4,2018
28,4,2017-18,Hyderabad,Hyderabad,176.4,2018
30,4,2017-18,Hyderabad,Hyderabad,176.4,2018
30,4,2017-18,Hyderabad,Hyderabad,176.4,2018
30,4,2017-18,Hyderabad,Badin,176.4,2018
30,4,2017-18,Hyderabad,Hyderabad,176.4,2018
30,4,2017-18,Karachi,Karachi East,176.4,2018
30,4,2017-18,Sukkur,Larkana,176.4,2018
30,4,2017-18,Karachi,Karachi East,176.4,2018
10,4,2017-18,Sukkur,Jacobabad,188.16,2018
13,4,2017-18,Sukkur,Larkana,188.16,2018
20,4,2017-18,Sukkur,Larkana,188.16,2018
20,4,2017-18,Sukkur,Nawab Shah,188.16,2018
25,4,2017-18,Sukkur,Sukkur,188.16,2018
10,4,2017-18,Karachi,Karachi East,199.92,2018
11,4,2017-18,Hyderabad,Shahdadpur,199.92,2018
12,4,2017-18,Sukkur,Nawab Shah,199.92,2018
12,4,2017-18,Karachi,Karachi West,199.92,2018
20,4,2017-18,Hyderabad,Shahdadpur,199.92,2018
20,4,2017-18,Sukkur,Sukkur,211.68,2018
9,4,2017-18,Sukkur,Nawab Shah,211.68,2018
11,4,2017-18,Sukkur,Larkana,211.68,2018
25,4,2017-18,Sukkur,Jacobabad,211.68,2018
27,4,2017-18,Hyderabad,Mirpur Khas,211.68,2018
30,4,2017-18,Sukkur,Nawab Shah,211.68,2018
17,4,2017-18,Hyderabad,Shahdadpur,223.44,2018
20,4,2017-18,Sukkur,Jacobabad,223.44,2018
26,4,2017-18,Sukkur,Sukkur,223.44,2018
27,4,2017-18,Hyderabad,Hyderabad,223.44,2018
28,4,2017-18,Sukkur,Sukkur,223.44,2018
30,4,2017-18,Karachi,Karachi East,223.44,2018
19,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
19,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
19,4,2017-18,Hyderabad,Badin,235.2,2018
20,4,2017-18,Sukkur,Jacobabad,235.2,2018
20,4,2017-18,Sukkur,Jacobabad,235.2,2018
20,4,2017-18,Sukkur,Jacobabad,235.2,2018
4,4,2017-18,Sukkur,Jacobabad,235.2,2018
5,4,2017-18,Sukkur,Jacobabad,235.2,2018
5,4,2017-18,Sukkur,Larkana,235.2,2018
6,4,2017-18,Sukkur,Jacobabad,235.2,2018
6,4,2017-18,Hyderabad,Shahdadpur,235.2,2018
9,4,2017-18,Sukkur,Jacobabad,235.2,2018
9,4,2017-18,Hyderabad,Shahdadpur,235.2,2018
9,4,2017-18,Sukkur,Nawab Shah,235.2,2018
10,4,2017-18,Hyderabad,Badin,235.2,2018
10,4,2017-18,Hyderabad,Badin,235.2,2018
10,4,2017-18,Sukkur,Sukkur,235.2,2018
10,4,2017-18,Hyderabad,Badin,235.2,2018
10,4,2017-18,Hyderabad,Shahdadpur,235.2,2018
10,4,2017-18,Sukkur,Sukkur,235.2,2018
11,4,2017-18,Hyderabad,Badin,235.2,2018
11,4,2017-18,Hyderabad,Shahdadpur,235.2,2018
11,4,2017-18,Sukkur,Jacobabad,235.2,2018
11,4,2017-18,Hyderabad,Badin,235.2,2018
11,4,2017-18,Sukkur,Nawab Shah,235.2,2018
12,4,2017-18,Sukkur,Nawab Shah,235.2,2018
12,4,2017-18,Sukkur,Nawab Shah,235.2,2018
13,4,2017-18,Hyderabad,Hyderabad,235.2,2018
13,4,2017-18,Hyderabad,Badin,235.2,2018
13,4,2017-18,Sukkur,Jacobabad,235.2,2018
13,4,2017-18,Karachi,Karachi East,235.2,2018
16,4,2017-18,Sukkur,Nawab Shah,235.2,2018
17,4,2017-18,Sukkur,Nawab Shah,235.2,2018
17,4,2017-18,Karachi,Karachi East,235.2,2018
17,4,2017-18,Hyderabad,Badin,235.2,2018
18,4,2017-18,Sukkur,Jacobabad,235.2,2018
18,4,2017-18,Sukkur,Sukkur,235.2,2018
18,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
19,4,2017-18,Sukkur,Sukkur,235.2,2018
19,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
20,4,2017-18,Sukkur,Larkana,235.2,2018
20,4,2017-18,Sukkur,Larkana,235.2,2018
20,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
23,4,2017-18,Sukkur,Larkana,235.2,2018
23,4,2017-18,Sukkur,Jacobabad,235.2,2018
23,4,2017-18,Hyderabad,Hyderabad,235.2,2018
23,4,2017-18,Sukkur,Nawab Shah,235.2,2018
23,4,2017-18,Sukkur,Nawab Shah,235.2,2018
24,4,2017-18,Sukkur,Sukkur,235.2,2018
24,4,2017-18,Hyderabad,Badin,235.2,2018
25,4,2017-18,Karachi,Karachi North,235.2,2018
25,4,2017-18,Sukkur,Sukkur,235.2,2018
25,4,2017-18,Sukkur,Jacobabad,235.2,2018
25,4,2017-18,Karachi,Karachi East,235.2,2018
25,4,2017-18,Hyderabad,Badin,235.2,2018
26,4,2017-18,Hyderabad,Badin,235.2,2018
26,4,2017-18,Hyderabad,Mirpur Khas,235.2,2018
26,4,2017-18,Sukkur,Sukkur,235.2,2018
26,4,2017-18,Sukkur,Nawab Shah,235.2,2018
26,4,2017-18,Hyderabad,Hyderabad,235.2,2018
26,4,2017-18,Sukkur,Larkana,235.2,2018
26,4,2017-18,Sukkur,Larkana,235.2,2018
27,4,2017-18,Hyderabad,Badin,235.2,2018
27,4,2017-18,Sukkur,Larkana,235.2,2018
27,4,2017-18,Sukkur,Sukkur,235.2,2018
27,4,2017-18,Hyderabad,Badin,235.2,2018
27,4,2017-18,Karachi,Karachi East,235.2,2018
28,4,2017-18,Karachi,Karachi North,235.2,2018
28,4,2017-18,Karachi,Karachi Central,235.2,2018
28,4,2017-18,Sukkur,Jacobabad,235.2,2018
28,4,2017-18,Sukkur,Jacobabad,235.2,2018
28,4,2017-18,Hyderabad,Shahdadpur,235.2,2018
28,4,2017-18,Hyderabad,Badin,235.2,2018
28,4,2017-18,Sukkur,Nawab Shah,235.2,2018
28,4,2017-18,Hyderabad,Hyderabad,235.2,2018
28,4,2017-18,Hyderabad,Badin,235.2,2018
30,4,2017-18,Sukkur,Nawab Shah,235.2,2018
30,4,2017-18,Karachi,Karachi East,235.2,2018
30,4,2017-18,Karachi,Karachi East,235.2,2018
9,4,2017-18,Hyderabad,Mirpur Khas,246.96,2018
10,4,2017-18,Hyderabad,Hyderabad,246.96,2018
13,4,2017-18,Hyderabad,Badin,246.96,2018
13,4,2017-18,Hyderabad,Hyderabad,246.96,2018
17,4,2017-18,Hyderabad,Badin,246.96,2018
17,4,2017-18,Sukkur,Nawab Shah,246.96,2018
18,4,2017-18,Hyderabad,Hyderabad,246.96,2018
19,4,2017-18,Sukkur,Nawab Shah,246.96,2018
19,4,2017-18,Hyderabad,Shahdadpur,246.96,2018
24,4,2017-18,Hyderabad,Hyderabad,246.96,2018
11,4,2017-18,Hyderabad,Shahdadpur,258.72,2018
11,4,2017-18,Hyderabad,Badin,258.72,2018
12,4,2017-18,Sukkur,Nawab Shah,258.72,2018
16,4,2017-18,Karachi,Karachi West,258.72,2018
17,4,2017-18,Sukkur,Jacobabad,258.72,2018
17,4,2017-18,Hyderabad,Mirpur Khas,258.72,2018
23,4,2017-18,Sukkur,Nawab Shah,258.72,2018
24,4,2017-18,Sukkur,Sukkur,258.72,2018
25,4,2017-18,Sukkur,Jacobabad,258.72,2018
27,4,2017-18,Sukkur,Nawab Shah,258.72,2018
27,4,2017-18,Karachi,Karachi Central,258.72,2018
28,4,2017-18,Sukkur,Jacobabad,258.72,2018
28,4,2017-18,Hyderabad,Shahdadpur,258.72,2018
11,4,2017-18,Hyderabad,Badin,270.48,2018
12,4,2017-18,Hyderabad,Shahdadpur,270.48,2018
16,4,2017-18,Hyderabad,Badin,270.48,2018
16,4,2017-18,Hyderabad,Mirpur Khas,270.48,2018
17,4,2017-18,Hyderabad,Shahdadpur,270.48,2018
18,4,2017-18,Karachi,Karachi East,270.48,2018
27,4,2017-18,Sukkur,Nawab Shah,270.48,2018
28,4,2017-18,Hyderabad,Shahdadpur,270.48,2018
28,4,2017-18,Sukkur,Nawab Shah,270.48,2018
30,4,2017-18,Hyderabad,Badin,270.48,2018
30,4,2017-18,Hyderabad,Badin,270.48,2018
10,4,2017-18,Sukkur,Jacobabad,282.24,2018
12,4,2017-18,Sukkur,Nawab Shah,282.24,2018
13,4,2017-18,Sukkur,Nawab Shah,282.24,2018
13,4,2017-18,Sukkur,Larkana,282.24,2018
16,4,2017-18,Hyderabad,Badin,282.24,2018
17,4,2017-18,Hyderabad,Shahdadpur,282.24,2018
18,4,2017-18,Sukkur,Larkana,282.24,2018
23,4,2017-18,Sukkur,Larkana,282.24,2018
24,4,2017-18,Hyderabad,Badin,282.24,2018
19,4,2017-18,Karachi,Karachi East,294,2018
9,4,2017-18,Hyderabad,Mirpur Khas,294,2018
9,4,2017-18,Sukkur,Sukkur,294,2018
10,4,2017-18,Karachi,Karachi East,294,2018
11,4,2017-18,Hyderabad,Shahdadpur,294,2018
11,4,2017-18,Hyderabad,Mirpur Khas,294,2018
13,4,2017-18,Sukkur,Larkana,294,2018
16,4,2017-18,Sukkur,Nawab Shah,294,2018
18,4,2017-18,Sukkur,Jacobabad,294,2018
18,4,2017-18,Sukkur,Sukkur,294,2018
19,4,2017-18,Sukkur,Sukkur,294,2018
20,4,2017-18,Hyderabad,Badin,294,2018
23,4,2017-18,Sukkur,Nawab Shah,294,2018
24,4,2017-18,Sukkur,Larkana,294,2018
24,4,2017-18,Sukkur,Sukkur,294,2018
24,4,2017-18,Hyderabad,Mirpur Khas,294,2018
25,4,2017-18,Sukkur,Nawab Shah,294,2018
25,4,2017-18,Hyderabad,Badin,294,2018
25,4,2017-18,Sukkur,Larkana,294,2018
26,4,2017-18,Sukkur,Nawab Shah,294,2018
28,4,2017-18,Karachi,Karachi East,294,2018
28,4,2017-18,Sukkur,Jacobabad,294,2018
28,4,2017-18,Hyderabad,Mirpur Khas,294,2018
28,4,2017-18,Sukkur,Nawab Shah,294,2018
28,4,2017-18,Hyderabad,Hyderabad,294,2018
30,4,2017-18,Hyderabad,Badin,294,2018
20,4,2017-18,Hyderabad,Badin,305.76,2018
11,4,2017-18,Hyderabad,Shahdadpur,305.76,2018
11,4,2017-18,Sukkur,Nawab Shah,305.76,2018
12,4,2017-18,Sukkur,Jacobabad,305.76,2018
13,4,2017-18,Karachi,Karachi East,305.76,2018
16,4,2017-18,Sukkur,Larkana,305.76,2018
19,4,2017-18,Hyderabad,Hyderabad,305.76,2018
26,4,2017-18,Sukkur,Nawab Shah,305.76,2018
30,4,2017-18,Karachi,Karachi East,305.76,2018
30,4,2017-18,Hyderabad,Badin,305.76,2018
17,4,2017-18,Hyderabad,Badin,317.52,2018
20,4,2017-18,Sukkur,Nawab Shah,317.52,2018
20,4,2017-18,Hyderabad,Mirpur Khas,317.52,2018
30,4,2017-18,Hyderabad,Badin,317.52,2018
6,4,2017-18,Hyderabad,Mirpur Khas,329.28,2018
9,4,2017-18,Hyderabad,Shahdadpur,329.28,2018
9,4,2017-18,Karachi,Karachi East,329.28,2018
12,4,2017-18,Hyderabad,Shahdadpur,329.28,2018
17,4,2017-18,Sukkur,Sukkur,329.28,2018
25,4,2017-18,Sukkur,Jacobabad,329.28,2018
27,4,2017-18,Sukkur,Nawab Shah,329.28,2018
20,4,2017-18,Sukkur,Nawab Shah,341.04,2018
12,4,2017-18,Sukkur,Nawab Shah,341.04,2018
28,4,2017-18,Hyderabad,Shahdadpur,341.04,2018
20,4,2017-18,Hyderabad,Hyderabad,352.8,2018
20,4,2017-18,Sukkur,Jacobabad,352.8,2018
20,4,2017-18,Sukkur,Jacobabad,352.8,2018
20,4,2017-18,Sukkur,Sukkur,352.8,2018
5,4,2017-18,Sukkur,Jacobabad,352.8,2018
5,4,2017-18,Sukkur,Jacobabad,352.8,2018
5,4,2017-18,Sukkur,Larkana,352.8,2018
6,4,2017-18,Sukkur,Jacobabad,352.8,2018
6,4,2017-18,Hyderabad,Badin,352.8,2018
9,4,2017-18,Sukkur,Jacobabad,352.8,2018
9,4,2017-18,Hyderabad,Shahdadpur,352.8,2018
9,4,2017-18,Sukkur,Nawab Shah,352.8,2018
9,4,2017-18,Hyderabad,Hyderabad,352.8,2018
9,4,2017-18,Sukkur,Jacobabad,352.8,2018
9,4,2017-18,Sukkur,Jacobabad,352.8,2018
10,4,2017-18,Sukkur,Jacobabad,352.8,2018
10,4,2017-18,Hyderabad,Badin,352.8,2018
10,4,2017-18,Hyderabad,Badin,352.8,2018
10,4,2017-18,Hyderabad,Mirpur Khas,352.8,2018
11,4,2017-18,Hyderabad,Badin,352.8,2018
11,4,2017-18,Hyderabad,Badin,352.8,2018
11,4,2017-18,Sukkur,Larkana,352.8,2018
11,4,2017-18,Sukkur,Larkana,352.8,2018
11,4,2017-18,Sukkur,Jacobabad,352.8,2018
11,4,2017-18,Karachi,Karachi East,352.8,2018
11,4,2017-18,Sukkur,Sukkur,352.8,2018
11,4,2017-18,Sukkur,Jacobabad,352.8,2018
13,4,2017-18,Hyderabad,Badin,352.8,2018
13,4,2017-18,Hyderabad,Badin,352.8,2018
13,4,2017-18,Hyderabad,Badin,352.8,2018
16,4,2017-18,Sukkur,Larkana,352.8,2018
16,4,2017-18,Hyderabad,Mirpur Khas,352.8,2018
17,4,2017-18,Hyderabad,Badin,352.8,2018
17,4,2017-18,Hyderabad,Badin,352.8,2018
17,4,2017-18,Sukkur,Sukkur,352.8,2018
17,4,2017-18,Hyderabad,Shahdadpur,352.8,2018
18,4,2017-18,Sukkur,Jacobabad,352.8,2018
18,4,2017-18,Sukkur,Sukkur,352.8,2018
18,4,2017-18,Sukkur,Jacobabad,352.8,2018
18,4,2017-18,Karachi,Karachi East,352.8,2018
19,4,2017-18,Hyderabad,Mirpur Khas,352.8,2018
19,4,2017-18,Hyderabad,Shahdadpur,352.8,2018
20,4,2017-18,Hyderabad,Badin,352.8,2018
20,4,2017-18,Sukkur,Nawab Shah,352.8,2018
23,4,2017-18,Sukkur,Jacobabad,352.8,2018
23,4,2017-18,Sukkur,Nawab Shah,352.8,2018
23,4,2017-18,Sukkur,Sukkur,352.8,2018
24,4,2017-18,Hyderabad,Badin,352.8,2018
24,4,2017-18,Sukkur,Larkana,352.8,2018
24,4,2017-18,Sukkur,Nawab Shah,352.8,2018
25,4,2017-18,Sukkur,Nawab Shah,352.8,2018
25,4,2017-18,Karachi,Karachi East,352.8,2018
26,4,2017-18,Sukkur,Jacobabad,352.8,2018
26,4,2017-18,Sukkur,Jacobabad,352.8,2018
26,4,2017-18,Sukkur,Larkana,352.8,2018
26,4,2017-18,Hyderabad,Badin,352.8,2018
26,4,2017-18,Sukkur,Sukkur,352.8,2018
26,4,2017-18,Hyderabad,Badin,352.8,2018
26,4,2017-18,Hyderabad,Mirpur Khas,352.8,2018
26,4,2017-18,Sukkur,Sukkur,352.8,2018
26,4,2017-18,Sukkur,Sukkur,352.8,2018
26,4,2017-18,Karachi,Karachi East,352.8,2018
27,4,2017-18,Sukkur,Larkana,352.8,2018
27,4,2017-18,Hyderabad,Mirpur Khas,352.8,2018
27,4,2017-18,Hyderabad,Badin,352.8,2018
27,4,2017-18,Karachi,Karachi East,352.8,2018
28,4,2017-18,Sukkur,Sukkur,352.8,2018
28,4,2017-18,Hyderabad,Badin,352.8,2018
28,4,2017-18,Hyderabad,Badin,352.8,2018
28,4,2017-18,Sukkur,Nawab Shah,352.8,2018
28,4,2017-18,Sukkur,Sukkur,352.8,2018
30,4,2017-18,Hyderabad,Hyderabad,352.8,2018
30,4,2017-18,Sukkur,Sukkur,352.8,2018
9,4,2017-18,Hyderabad,Badin,364.56,2018
16,4,2017-18,Sukkur,Sukkur,364.56,2018
18,4,2017-18,Sukkur,Sukkur,364.56,2018
24,4,2017-18,Sukkur,Sukkur,364.56,2018
28,4,2017-18,Hyderabad,Shahdadpur,364.56,2018
30,4,2017-18,Sukkur,Nawab Shah,364.56,2018
20,4,2017-18,Karachi,Karachi East,376.32,2018
25,4,2017-18,Sukkur,Nawab Shah,376.32,2018
5,4,2017-18,Sukkur,Jacobabad,388.08,2018
13,4,2017-18,Hyderabad,Mirpur Khas,388.08,2018
19,4,2017-18,Sukkur,Sukkur,388.08,2018
24,4,2017-18,Hyderabad,Mirpur Khas,388.08,2018
27,4,2017-18,Hyderabad,Hyderabad,388.08,2018
11,4,2017-18,Sukkur,Nawab Shah,399.84,2018
16,4,2017-18,Sukkur,Nawab Shah,399.84,2018
24,4,2017-18,Hyderabad,Shahdadpur,399.84,2018
5,4,2017-18,Sukkur,Nawab Shah,411.6,2018
13,4,2017-18,Sukkur,Sukkur,411.6,2018
16,4,2017-18,Sukkur,Nawab Shah,411.6,2018
19,4,2017-18,Sukkur,Jacobabad,411.6,2018
20,4,2017-18,Sukkur,Sukkur,411.6,2018
24,4,2017-18,Hyderabad,Hyderabad,411.6,2018
25,4,2017-18,Sukkur,Larkana,411.6,2018
26,4,2017-18,Sukkur,Nawab Shah,411.6,2018
27,4,2017-18,Hyderabad,Badin,411.6,2018
28,4,2017-18,Sukkur,Jacobabad,411.6,2018
30,4,2017-18,Hyderabad,Shahdadpur,411.6,2018
30,4,2017-18,Sukkur,Nawab Shah,411.6,2018
10,4,2017-18,Hyderabad,Mirpur Khas,423.36,2018
18,4,2017-18,Sukkur,Nawab Shah,423.36,2018
26,4,2017-18,Sukkur,Nawab Shah,423.36,2018
18,4,2017-18,Karachi,Karachi East,435.12,2018
20,4,2017-18,Hyderabad,Badin,435.12,2018
30,4,2017-18,Hyderabad,Badin,435.12,2018
20,4,2017-18,Hyderabad,Shahdadpur,446.88,2018
4,4,2017-18,Sukkur,Sukkur,446.88,2018
11,4,2017-18,Sukkur,Jacobabad,446.88,2018
11,4,2017-18,Sukkur,Jacobabad,446.88,2018
12,4,2017-18,Sukkur,Nawab Shah,446.88,2018
23,4,2017-18,Sukkur,Nawab Shah,446.88,2018
26,4,2017-18,Sukkur,Nawab Shah,446.88,2018
4,4,2017-18,Sukkur,Jacobabad,458.64,2018
10,4,2017-18,Karachi,Karachi East,458.64,2018
13,4,2017-18,Hyderabad,Badin,458.64,2018
27,4,2017-18,Hyderabad,Mirpur Khas,458.64,2018
28,4,2017-18,Sukkur,Nawab Shah,458.64,2018
20,4,2017-18,Hyderabad,Badin,470.4,2018
20,4,2017-18,Sukkur,Jacobabad,470.4,2018
4,4,2017-18,Sukkur,Jacobabad,470.4,2018
5,4,2017-18,Sukkur,Nawab Shah,470.4,2018
6,4,2017-18,Hyderabad,Badin,470.4,2018
6,4,2017-18,Sukkur,Sukkur,470.4,2018
6,4,2017-18,Sukkur,Larkana,470.4,2018
10,4,2017-18,Hyderabad,Hyderabad,470.4,2018
11,4,2017-18,Sukkur,Sukkur,470.4,2018
11,4,2017-18,Sukkur,Larkana,470.4,2018
11,4,2017-18,Sukkur,Larkana,470.4,2018
12,4,2017-18,Hyderabad,Mirpur Khas,470.4,2018
12,4,2017-18,Sukkur,Jacobabad,470.4,2018
12,4,2017-18,Sukkur,Nawab Shah,470.4,2018
12,4,2017-18,Karachi,Karachi East,470.4,2018
16,4,2017-18,Hyderabad,Hyderabad,470.4,2018
16,4,2017-18,Sukkur,Nawab Shah,470.4,2018
16,4,2017-18,Sukkur,Larkana,470.4,2018
17,4,2017-18,Sukkur,Larkana,470.4,2018
18,4,2017-18,Sukkur,Jacobabad,470.4,2018
18,4,2017-18,Karachi,Karachi East,470.4,2018
18,4,2017-18,Hyderabad,Mirpur Khas,470.4,2018
18,4,2017-18,Hyderabad,Badin,470.4,2018
18,4,2017-18,Sukkur,Larkana,470.4,2018
18,4,2017-18,Sukkur,Nawab Shah,470.4,2018
18,4,2017-18,Sukkur,Nawab Shah,470.4,2018
19,4,2017-18,Hyderabad,Badin,470.4,2018
19,4,2017-18,Sukkur,Larkana,470.4,2018
19,4,2017-18,Sukkur,Sukkur,470.4,2018
19,4,2017-18,Hyderabad,Badin,470.4,2018
20,4,2017-18,Sukkur,Jacobabad,470.4,2018
20,4,2017-18,Sukkur,Sukkur,470.4,2018
24,4,2017-18,Hyderabad,Mirpur Khas,470.4,2018
24,4,2017-18,Hyderabad,Mirpur Khas,470.4,2018
25,4,2017-18,Sukkur,Jacobabad,470.4,2018
25,4,2017-18,Hyderabad,Shahdadpur,470.4,2018
25,4,2017-18,Sukkur,Nawab Shah,470.4,2018
25,4,2017-18,Sukkur,Jacobabad,470.4,2018
25,4,2017-18,Sukkur,Larkana,470.4,2018
26,4,2017-18,Sukkur,Nawab Shah,470.4,2018
26,4,2017-18,Hyderabad,Badin,470.4,2018
27,4,2017-18,Hyderabad,Hyderabad,470.4,2018
27,4,2017-18,Hyderabad,Badin,470.4,2018
27,4,2017-18,Sukkur,Jacobabad,470.4,2018
27,4,2017-18,Hyderabad,Mirpur Khas,470.4,2018
27,4,2017-18,Hyderabad,Badin,470.4,2018
28,4,2017-18,Hyderabad,Shahdadpur,470.4,2018
28,4,2017-18,Sukkur,Larkana,470.4,2018
28,4,2017-18,Sukkur,Jacobabad,470.4,2018
